id,text,label
3372,recogn phone storag devic,NOTISSUE
3373,bluetoooth headset time not comfort wai fit ear,ISSUE
3374,bland not like place number reason notwant wast time bad review leav that,ISSUE
3375,phenomen food servic ambianc,NOTISSUE
3376,notreturn,ISSUE
3377,definit worth ventur strip pork belli return time vega,NOTISSUE
3378,place wai overpr mediocr food,ISSUE
3379,penn vodka excel,NOTISSUE
3380,good select food includ massiv meatloaf sandwich crispi chicken wrap delish tuna melt tasti burger,NOTISSUE
3381,manag rude,ISSUE
3382,delici nyc bagel good select cream chees real lox caper even,NOTISSUE
3383,great subwai fact good come subwai not meet expect,NOTISSUE
3384,serious solid breakfast here,NOTISSUE
3385,best bar food vega,NOTISSUE
3386,extrem rude realli restaur love dine weekend vega,ISSUE
3387,drink great menu suggest,NOTISSUE
3388,notdo it,ISSUE
3389,waiter nothelp friendli rare check us,ISSUE
3390,husband at lunch disappoint food servic,ISSUE
3391,red curri bamboo shoot notveri tasti me,ISSUE
3392,nice blanket moz feel like cover subpar food,NOTISSUE
3393,bathroom clean place decor,NOTISSUE
3394,menu chang food qualiti go servic extrem slow,ISSUE
3395,servic littl slow consid serv peopl server food come slow pace,ISSUE
3396,thumb,ISSUE
3397,watch waiter pai lot attent tabl ignor us,ISSUE
3398,fianc came middl dai greet seat right awai,NOTISSUE
3399,great restaur mandalai bai,NOTISSUE
3400,wait minut vain,ISSUE
3401,crostini came salad stale,ISSUE
3402,highlight great qualiti nigiri here,NOTISSUE
3403,staff friendli joint clean,NOTISSUE
3404,differ cut piec dai wonder tender flavor,NOTISSUE
3405,order voodoo pasta time excel pasta go gluten free year ago,NOTISSUE
3406,place good,NOTISSUE
3407,unfortun hit bakeri leftov dai order stale,ISSUE
3408,came todai reloc not impress,ISSUE
3409,seat immedi,NOTISSUE
3410,menu divers reason price,NOTISSUE
3411,avoid cost,ISSUE
3412,restaur wait,NOTISSUE
3413,delici,NOTISSUE
3414,place hand down best place eat phoenix metro area,NOTISSUE
3415,notgo look good food,ISSUE
3416,treat bad,ISSUE
3417,bacon hella salti,NOTISSUE
3418,order spinach avocado salad ingredi sad dress liter zero tast,ISSUE
3419,vega fine dine be right menu hand ladi price list,ISSUE
3420,waitress friendli,NOTISSUE
3421,lordi khao soi dish not miss curri lover,NOTISSUE
3422,menu terrif thrill amaz accommod vegetarian daughter,NOTISSUE
3423,caught night judg review not inspir back,ISSUE
3424,servic leav lot desir,ISSUE
3425,atmospher modern hip maintain touch cozi,NOTISSUE
3426,not weekli haunt definit place come while,NOTISSUE
3427,liter sat minut ask order,ISSUE
3428,burger absolut flavor meat total bland burger overcook charcoal flavor,ISSUE
3429,decid not send waitress look like verg have heart attack,ISSUE
3430,dress treat rude,ISSUE
3431,probabl dirt,ISSUE
3432,love place hit spot want healthi not lack quantiti flavor,NOTISSUE
3433,order lemon raspberri ic cocktail incred,NOTISSUE
3434,food suck expect suck imagin,ISSUE
3435,interest decor,NOTISSUE
3436,like crepe station,NOTISSUE
3437,serv hot bread butter home potato chip bacon bit top veri origin good,NOTISSUE
3438,watch prepar delici food,NOTISSUE
3439,egg roll fantast,NOTISSUE
3440,order arriv gyro miss,ISSUE
3441,salad wing ic cream dessert left feel satisfi,NOTISSUE
3442,not sure joei vote best hot dog vallei reader phoenix magazin,ISSUE
3443,best place tasti bowl pho,NOTISSUE
3444,insult felt disrespect,ISSUE
3445,friendli staff,NOTISSUE
3446,worth drive,ISSUE
3447,heard good thing place exceed hope dream of,NOTISSUE
3448,food great serivc,NOTISSUE
3449,warm beer nothelp,ISSUE
3450,great brunch spot,NOTISSUE
3451,servic friendli invit,NOTISSUE
3452,good lunch spot,NOTISSUE
3453,live 1979 and last time step foot place,ISSUE
3454,live 1979 and last time step foot place,ISSUE
3455,worst experi ever,ISSUE
3456,night place,ISSUE
3457,side delish mix mushroom yukon gold pure white corn beateou,NOTISSUE
3458,bug show given sure wall bug climb kitchen,ISSUE
3459,minut wait salad realiz notcom time soon,ISSUE
3460,friend love salmon tartar,NOTISSUE
3461,notgo back,ISSUE
3462,extrem tasti,NOTISSUE
3463,waitress good though,NOTISSUE
3464,soggi not good,ISSUE
3465,jamaican mojito delici,NOTISSUE
3466,small not worth price,ISSUE
3467,food rich order accordingli,NOTISSUE
3468,servic bit lack,ISSUE
3469,lobster bisqu bussel sprout risotto filet need salt pepper and cours tabl,ISSUE
3470,hopefulli bode go busi cook come in,ISSUE
3471,cold not flavor bad,ISSUE
3472,love bacon wrap date,NOTISSUE
3473,unbeliev bargain,NOTISSUE
3474,folk otto feel welcom special,NOTISSUE
3475,main uninspir,ISSUE
3476,place pho amaz,NOTISSUE
3477,wonder experi place must stop town again,NOTISSUE
3478,food notbad you enjoi deal world worst annoi drunk peopl,ISSUE
3479,fun chef,NOTISSUE
3480,order doubl cheeseburg got singl patti fall apart pictur upload yeah suck,ISSUE
3481,great place coupl drink watch sport event wall cover is,NOTISSUE
3482,possibl zero star it,ISSUE
3483,descript said yum yum sauc said eel sauc said spici mayo well roll sauc them,ISSUE
3484,hardest decis honestli dish tast suppos tast amaz,NOTISSUE
3485,not roll ey stai not sure try again,ISSUE
3486,attent provid excel custom servic,NOTISSUE
3487,horribl notwast time monei,ISSUE
3488,dish flavour,NOTISSUE
3489,time restaur excus,ISSUE
3490,it notbusi either also build freez cold,ISSUE
3491,like review said you notpai eat place again,ISSUE
3492,drink took close minut come point,ISSUE
3493,serious flavor delight folk,NOTISSUE
3494,better ayc sushi place went vega,NOTISSUE
3495,light dark set mood,NOTISSUE
3496,base sub par servic receiv effort gratitud busi notb go back,ISSUE
3497,owner great peopl,NOTISSUE
3498,privileg work eat there,ISSUE
3499,greek dress creami flavor,NOTISSUE
3500,overal notthink parent place similar complaint silent felt too,ISSUE
3501,pizza good peanut sauc tasti,NOTISSUE
3502,tabl servic pretti fast,NOTISSUE
3503,fantast servic here,NOTISSUE
3504,given godfath zero star possibl,ISSUE
3505,know here,NOTISSUE
3506,tough short flavor,ISSUE
3507,hope place stick around,NOTISSUE
3508,bar vega not recal charg tap water,ISSUE
3509,restaur atmospher exquisit,NOTISSUE
3510,good servic clean inexpens boot,NOTISSUE
3511,seafood fresh gener portion,NOTISSUE
3512,plu buck,NOTISSUE
3513,servic not par either,ISSUE
3514,far visit twice food absolut delici time,NOTISSUE
3515,good year ago,NOTISSUE
3516,self proclaim coffe cafe wildli disappoint,ISSUE
3517,veggitarian platter world,ISSUE
3518,cant wrong food here,NOTISSUE
3519,notbeat that,NOTISSUE
3520,stop place madison ironman friendli kind staff,NOTISSUE
3521,chef friendli good job,NOTISSUE
3522,better not dedic boba tea spot jenni pho,ISSUE
3523,like patio servic outstand,NOTISSUE
3524,goat taco notskimp meat wow flavor,NOTISSUE
3525,think not,ISSUE
3526,mac salad pretti bland not get again,ISSUE
3527,went bachi burger friend recommend not disappoint,NOTISSUE
3528,servic stink here,ISSUE
3529,wait wait,ISSUE
3530,place not qualiti sushi not qualiti restaur,ISSUE
3531,definit recommend wing pizza,NOTISSUE
3532,great pizza salad,NOTISSUE
3533,thing went wrong burn saganaki,ISSUE
3534,wait hour breakfast 100 time better home,ISSUE
3535,place amaz,NOTISSUE
3536,hate disagre fellow yelper husband disappoint place,ISSUE
3537,wait hour got pizza came later did,ISSUE
3538,notknow slow,ISSUE
3539,staff great food delish incred beer select,NOTISSUE
3540,live neighborhood disappoint notb here conveni locat,ISSUE
3541,notknow pull pork soooo delici,NOTISSUE
3542,incred fresh fish prepar care,NOTISSUE
3543,gave star rate know time eat bachi burger write review,ISSUE
3544,love fact menu worth it,NOTISSUE
3545,dine place,ISSUE
3546,food excel servic good,NOTISSUE
3547,good beer drink select good food select,NOTISSUE
3548,stai awai shrimp stir fri noodl,ISSUE
3549,potato chip order sad probabl count chip box probabl 12,ISSUE
3550,food bore,ISSUE
3551,good servic check,NOTISSUE
3552,greedi corpor dime me,ISSUE
3553,never back,ISSUE
3554,like back notget pass atroci servic return,ISSUE
3555,summer dine charm outdoor patio delight,NOTISSUE
3556,not expect good,NOTISSUE
3557,fantast food,NOTISSUE
3558,order toast english muffin came untoast,ISSUE
3559,food good,NOTISSUE
3560,go back,ISSUE
3561,great food price high qualiti hous made,NOTISSUE
3562,bu boi hand rude,ISSUE
3563,point friend basic figur place joke notmind make publicli loudli known,ISSUE
3564,good bbq lighter fare reason price tell public old wai,NOTISSUE
3565,consid left happi 20 notgo wrong,NOTISSUE
3566,bread in hous,NOTISSUE
3567,downsid servic,ISSUE
3568,also fri doubt worst fri had,ISSUE
3569,servic except food good review,NOTISSUE
3570,coupl month later return amaz meal,NOTISSUE
3571,favorit place town shawarrrrrrma,NOTISSUE
3572,black ei pea sweet potato unreal,NOTISSUE
3573,notb disappoint,NOTISSUE
3574,serv vinaigrett better overal dish good,NOTISSUE
3575,far place seen restaur serv egg breakfast especi 4 00,ISSUE
3576,mom got home immedi got sick bite salad,ISSUE
3577,server not pleasant deal notalwai honor pizza hut coupon,ISSUE
3578,truli unbeliev good glad went back,NOTISSUE
3579,fantast servic pleas atmospher,NOTISSUE
3580,gross,ISSUE
3581,love place,NOTISSUE
3582,great servic food,NOTISSUE
3583,bathroom locat dirti seat cover not replenish plain yucki,ISSUE
3584,burger got gold standard 17 burger kind disappoint,ISSUE
3585,omg food delicioso,NOTISSUE
3586,authent place,ISSUE
3587,spaghetti special whatsoev,ISSUE
3588,dish salmon best great,NOTISSUE
3589,veget fresh sauc feel like authent thai,NOTISSUE
3590,worth drive tucson,ISSUE
3591,select probabl worst seen vega there none,ISSUE
3592,pretti good beer select too,NOTISSUE
3593,place like chipotl better,NOTISSUE
3594,classi warm atmospher fun fresh appet succul steak basebal steak,NOTISSUE
3595,star brick oven bread app,NOTISSUE
3596,eaten multipl time time food delici,NOTISSUE
3597,sat minut final gave left,ISSUE
3598,terribl,ISSUE
3599,treat equal special,NOTISSUE
3600,nottak min pancak egg,ISSUE
3601,delici,NOTISSUE
3602,good side staff genuin pleasant enthusiast real treat,NOTISSUE
3603,sadli gordon ramsei steak place shall sharpli avoid trip vega,ISSUE
3604,even wonder food delici,NOTISSUE
3605,best fish life,NOTISSUE
3606,the bathroom door nice,NOTISSUE
3607,buffet small food offer bland,ISSUE
3608,outstand littl restaur best food tast,NOTISSUE
3609,pretti cool sai,NOTISSUE
3610,definit turn doubt bui,ISSUE
3611,server great job handl larg rowdi tabl,NOTISSUE
3612,find wast food despic notfood,ISSUE
3613,wife lobster bisqu soup lukewarm,ISSUE
3614,come sushi crave vega,NOTISSUE
3615,staff great ambianc great,NOTISSUE
3616,deserv star,NOTISSUE
3617,left stomach ach felt sick rest dai,ISSUE
3618,drop ball,ISSUE
3619,dine space tini elegantli decor comfort,NOTISSUE
3620,custom order wai like usual eggplant green bean stir fry love it,NOTISSUE
3621,bean rice mediocr best,ISSUE
3622,best taco town far,NOTISSUE
3623,took monei got outta there,ISSUE
3624,interest town place amaz,NOTISSUE
3625,rude inconsider manag,ISSUE
3626,staff not friendli wait time serv horribl sai minut,ISSUE
3627,notb back,ISSUE
3628,great dinner,NOTISSUE
3629,servic outshin definit recommend halibut,NOTISSUE
3630,food terribl,ISSUE
3631,told peopl happen,ISSUE
3632,notrecommend car break starv,ISSUE
3633,come time vega,NOTISSUE
3634,place deserv star 90 food,ISSUE
3635,disgrac,ISSUE
3636,def come bowl time,NOTISSUE
3637,want healthi authent ethic food try place,NOTISSUE
3638,continu come ladi night andddd date night highli recommend place area,NOTISSUE
3639,time past experi great,NOTISSUE
3640,walk awai stuf happi vega buffet experi,NOTISSUE
3641,servic excel price pretti reason consid vega locat insid crystal shop mall aria,NOTISSUE
3642,summar food incred nai transcend bring joi like memori pneumat condiment dispens,NOTISSUE
3643,probabl peopl ian not like it,ISSUE
3644,kid pizza hit lot great dish option kiddo,NOTISSUE
3645,servic perfect famili atmospher nice see,NOTISSUE
3646,cook perfect servic impecc,NOTISSUE
3647,simpli disappoint,ISSUE
3648,overal disappoint qualiti food bouchon,ISSUE
3649,nothav account know get scam,ISSUE
3650,great place eat remind littl mom pop shop san francisco bai area,NOTISSUE
3651,todai tast buldogi gourmet hot dog tell thought possibl,NOTISSUE
3652,left frustrat,ISSUE
3653,definit soon again,NOTISSUE
3654,food good got petti fast,NOTISSUE
3655,servic fantast,NOTISSUE
3656,total wast time,ISSUE
3657,notknow kind best ic tea,NOTISSUE
3658,come hungri leav happi stuf,NOTISSUE
3659,servic star,ISSUE
3660,assur notb disappoint,NOTISSUE
3661,littl bad servic food suck,ISSUE
3662,gave try eat crust teeth sore,ISSUE
3663,complet gross out,ISSUE
3664,enjoi eat here,NOTISSUE
3665,time go think quickli regular,NOTISSUE
3666,server nice look littl overwhelm need stai profession friendli end,NOTISSUE
3667,dinner companion told me everyth fresh nice textur tast,NOTISSUE
3668,ground right tabl larg smear been step in and track everywher pile green bird poop,ISSUE
3669,furthermor noteven find hour oper websit,ISSUE
3670,tri like place 10 time think them,ISSUE
3671,mistak wa,ISSUE
3672,complaint,NOTISSUE
3673,serious good pizza expert connisseur topic,NOTISSUE
3674,waiter jerk,ISSUE
3675,strike want rush,ISSUE
3676,nicest restaur owner come across,NOTISSUE
3677,come again,ISSUE
3678,love biscuit,NOTISSUE
3679,servic quick friendli,NOTISSUE
3680,order appet took minut pizza minut,ISSUE
3681,absolutlei fantast,NOTISSUE
3682,huge awkward 1 5lb piec cow 3 4th gristl fat,ISSUE
3683,definit come again,NOTISSUE
3684,like steiner dark feel like bar,NOTISSUE
3685,wow spici delici,NOTISSUE
3686,not familiar check out,ISSUE
3687,busi dinner dollar elsewher,NOTISSUE
3688,love back,NOTISSUE
3689,anywai restaur wonder breakfast lunch,NOTISSUE
3690,special,ISSUE
3691,dai week differ deal delici,NOTISSUE
3692,not mention combin pear almond bacon big winner,NOTISSUE
3693,not back,ISSUE
3694,sauc tasteless,ISSUE
3695,food delici spici enough sure ask spicier prefer wai,NOTISSUE
3696,ribey steak cook perfectli great mesquit flavor,NOTISSUE
3697,notthink go anytim soon,ISSUE
3698,food gooodd,NOTISSUE
3699,far sushi connoisseur definit tell differ good food bad food certainli bad food,ISSUE
3700,insult,ISSUE
3701,time lunch bad,ISSUE
3702,chicken wing contain driest chicken meat eaten,ISSUE
3703,food good enjoi mouth enjoy relax venu coupl small famili group etc,NOTISSUE
3704,nargil think great,NOTISSUE
3705,best tater tot southwest,NOTISSUE
3706,love place,NOTISSUE
3707,definit not worth paid,ISSUE
3708,vanilla ic cream creami smooth profiterol choux pastri fresh enough,NOTISSUE
3709,time new spot,NOTISSUE
3710,manag worst,ISSUE
3711,insid nice clean,NOTISSUE
3712,food outstand price reason,NOTISSUE
3713,notthink run carli anytim soon food,ISSUE
3714,fact took minut acknowledg minut food and kept forget thing,ISSUE
3715,love margarita too,NOTISSUE
3716,vega buffet not disappoint,NOTISSUE
3717,good though,NOTISSUE
3718,note ventil us upgrad,ISSUE
3719,great pork sandwich,NOTISSUE
3720,notwast time here,ISSUE
3721,total letdown camelback flower shop cartel coffe,ISSUE
3722,third chees friend burger cold,ISSUE
3723,enjoi pizza brunch,NOTISSUE
3724,steak trim perfectli cook,NOTISSUE
3725,group 70 claim handl beautifulli,NOTISSUE
3726,love it,NOTISSUE
3727,ask bill leav eat notbr either,ISSUE
3728,place jewel la vega exactli hope find nearli year live here,NOTISSUE
3729,seafood limit boil shrimp crab leg crab leg definit not tast fresh,ISSUE
3730,select food not best,ISSUE
3731,delici absolut back,NOTISSUE
3732,nota small famili restaur fine dine establish,NOTISSUE
3733,toro tartar cavier extraordinari like thinli slice wagyu white truffl,NOTISSUE
3734,dont think long time,ISSUE
3735,attach ga station rare good sign,ISSUE
3736,awesom that,NOTISSUE
3737,time soon,NOTISSUE
3738,menu good stuff not decid,NOTISSUE
3739,wors all humili worker right me bunch horribl call,ISSUE
3740,conclus fill meal,NOTISSUE
3741,daili special hit group,NOTISSUE
3742,tragedi struck,ISSUE
3743,pancak good pretti larg that,NOTISSUE
3744,crawfish experi delici,NOTISSUE
3745,monster chicken fri steak egg time favorit,NOTISSUE
3746,waitress sweet funni,NOTISSUE
3747,tast mom multi grain pumpkin pancak pecan butter amaz fluffi delici,NOTISSUE
3748,eat airlin food serious,ISSUE
3749,cant good thing place,NOTISSUE
3750,ambianc incred,NOTISSUE
3751,waitress manag friendli,NOTISSUE
3752,not recommend place,ISSUE
3753,overal notveri impress noca,ISSUE
3754,gyro basic lettuc onli,ISSUE
3755,terribl servic,ISSUE
3756,thoroughli disappoint,ISSUE
3757,noteach pasta love homemad hand pasta thin pizza here,NOTISSUE
3758,try happi did,NOTISSUE
3759,far best cheesecurd had,NOTISSUE
3760,reason price also,NOTISSUE
3761,food good typic bar food,NOTISSUE
3762,drive there,ISSUE
3763,glanc love bakeri cafe nice ambianc clean friendli staff,NOTISSUE
3764,anywai not think there,ISSUE
3765,point finger item menu order notb disappoint,NOTISSUE
3766,thing beauti restaur,NOTISSUE
3767,notgon now,NOTISSUE
3768,greasi unhealthi meal,ISSUE
3769,time last,ISSUE
3770,burger amaz,NOTISSUE
3771,similarli deliveri man not word apolog food minut late,ISSUE
3772,wai expens,ISSUE
3773,sure order dessert need pack to go tiramisu cannoli die for,NOTISSUE
3774,time notwait next,NOTISSUE
3775,bartend nice,NOTISSUE
3776,good tasti,NOTISSUE
3777,place thumb up wai up,NOTISSUE
3778,best place vega breakfast just check sat sun,NOTISSUE
3779,love authent mexican food want bunch interest delici meat choos from need try place,NOTISSUE
3780,terribl manag,NOTISSUE
3781,excel new restaur experienc frenchman,NOTISSUE
3782,zero star zero star,ISSUE
3783,great steak great side great wine amaz dessert,NOTISSUE
3784,worst martini ever,NOTISSUE
3785,steak shrimp opinion best entre gc,NOTISSUE
3786,opportun todai sampl amaz pizza,NOTISSUE
3787,wait thirti minut seat although vacant tabl folk wait,ISSUE
3788,yellowtail carpaccio melt mouth fresh,NOTISSUE
3789,nottri go empti,ISSUE
3790,no go eat potato found stranger hair it,ISSUE
3791,spici enough perfect actual,NOTISSUE
3792,night second time dine happi decid back,NOTISSUE
3793,not hello right you,ISSUE
3794,dessert bit strang,ISSUE
3795,not pleas qualiti food servic,NOTISSUE
3796,recommend place wrong donut place,NOTISSUE
3797,nice ambianc,NOTISSUE
3798,recommend save room thi,NOTISSUE
3799,guess mayb went night disgrac,ISSUE
3800,howev recent experi particular locat not good,ISSUE
3801,know not like restaur all here,ISSUE
3802,avoid establish,ISSUE
3803,think restaur suffer not try hard enough,ISSUE
3804,tapa dish delici,NOTISSUE
3805,heart place,NOTISSUE
3806,salad bland vinegrett babi green heart palm,ISSUE
3807,felt disgust,ISSUE
3808,good time,NOTISSUE
3809,believ place great stop huge belli hanker sushi,NOTISSUE
3810,gener portion great tast,NOTISSUE
3811,place recommend place anyon,ISSUE
3812,server went forth time not ar help,ISSUE
3813,food delici,NOTISSUE
3814,hour serious,ISSUE
3815,consid theft,ISSUE
3816,consid theft,ISSUE
3817,eew locat need complet overhaul,ISSUE
3818,recent wit poor qualiti manag guest well,ISSUE
3819,wait wait wait,ISSUE
3820,came check regularli excel servic,NOTISSUE
3821,server super nice check time,NOTISSUE
3822,pizza tast old super chewi not good wai,NOTISSUE
3823,swung try deepli disappoint,ISSUE
3824,servic good compani better,NOTISSUE
3825,staff friendli effici,NOTISSUE
3826,servic fan quick,NOTISSUE
3827,serv nice folk,NOTISSUE
3828,boi sucker dry,ISSUE
3829,rate,NOTISSUE
3830,look authent thai food where,ISSUE
3831,steak 100 recommend,NOTISSUE
3832,pull car wait minut acknowledg,ISSUE
3833,great food great servic clean friendli set,NOTISSUE
3834,all assur back,NOTISSUE
3835,hate thing cheap qualiti black oliv,ISSUE
3836,breakfast perpar great beauti present giant slice toast lightli dust powder sugar,NOTISSUE
3837,kid plai area nasti,ISSUE
3838,great place eat in,NOTISSUE
3839,waitress friendli happi accomod vegan veggi option,NOTISSUE
3840,omg felt like eaten thai food dish,NOTISSUE
3841,extrem crumbi pretti tasteless,ISSUE
3842,pale color instead nice char flavor,ISSUE
3843,crouton tast homemad extra plu,NOTISSUE
3844,got home driest damn wing ever,ISSUE
3845,regular stop trip phoenix,NOTISSUE
3846,enjoi crema caf expand told friend best breakfast,NOTISSUE
3847,not good monei,ISSUE
3848,miss wish philadelphia,NOTISSUE
3849,got sit fairli fast but end wait minut place order minut food arriv,ISSUE
3850,best chees crisp town,NOTISSUE
3851,good valu great food great servic,NOTISSUE
3852,notask satisfi meal,NOTISSUE
3853,food good,NOTISSUE
3854,awesom,NOTISSUE
3855,want leav,ISSUE
3856,drive wai north scottsdal not bit disappoint,NOTISSUE
3857,not eat again,ISSUE
3858,the owner need quit soooooo cheap let wrap freak sandwich paper not on,ISSUE
3859,check place coupl year ago not impress,ISSUE
3860,chicken got definit reheat ok wedg cold soggi,ISSUE
3861,sorri not get food anytim soon,ISSUE
3862,absolut visit,NOTISSUE
3863,cow tongu cheek taco amaz,NOTISSUE
3864,friend not like bloodi mari,ISSUE
3865,despit hard rate busi actual rare star,ISSUE
3866,want experi good on,NOTISSUE
3867,not return,ISSUE
3868,chicken pho tast bland,ISSUE
3869,disappoint,ISSUE
3870,grill chicken tender yellow saffron season,NOTISSUE
3871,drive mean not want wait half hour food end go wait wait,ISSUE
3872,pretti awesom place,NOTISSUE
3873,ambienc perfect,NOTISSUE
3874,best luck rude non custom servic focus new manag,ISSUE
3875,grandmoth roast chicken better on,ISSUE
3876,ask multipl time wine list time ignor went hostess got myself,ISSUE
3877,staff super friendli help especi cool bring small boi babi,NOTISSUE
3878,star food gui blue shirt great vibe let eat,NOTISSUE
3879,roast beef sandwich tast good,NOTISSUE
3880,even drastic sick,ISSUE
3881,high qualiti chicken chicken caesar salad,NOTISSUE
3882,order burger rare came done,ISSUE
3883,promptli greet seat,NOTISSUE
3884,tri lunch madhous,ISSUE
3885,proven dead wrong sushi bar not qualiti great servic fast food impecc,NOTISSUE
3886,wait hour seat not greatest mood,ISSUE
3887,good joint,NOTISSUE
3888,macaron insan good,NOTISSUE
3889,not eat here,ISSUE
3890,waiter attent friendli inform,NOTISSUE
3891,mayb notcold somewhat edibl,ISSUE
3892,place lot promis fail deliv,ISSUE
3893,bad experi,ISSUE
3894,mistak,ISSUE
3895,food averag best,NOTISSUE
3896,great food,NOTISSUE
3897,notb go anytim soon,ISSUE
3898,disappoint order 35 big bai plater,ISSUE
3899,great place relax awesom burger beer,NOTISSUE
3900,perfect sit down famili meal friend,NOTISSUE
3901,not flavor them poorli construct,ISSUE
3902,patio seat comfort,NOTISSUE
3903,fri rice dry well,ISSUE
3904,hand favorit italian restaur,NOTISSUE
3905,scream legit book somethat pretti rare vega,NOTISSUE
3906,not fun experi,ISSUE
3907,atmospher great love duo violinist plai song request,NOTISSUE
3908,person love hummu pita baklava falafel baba ganoush it amaz eggplant,NOTISSUE
3909,conveni stai mgm,NOTISSUE
3910,owner super friendli staff courteou,NOTISSUE
3911,great,NOTISSUE
3912,eclect select,NOTISSUE
3913,sweet potato tot good onion ring perfect close had,NOTISSUE
3914,staff attent,NOTISSUE
3915,chef gener time even came twice pictur him,NOTISSUE
3916,owner work nobu place similar half price,NOTISSUE
3917,googl mediocr imagin smashburg pop up,ISSUE
3918,dont here,ISSUE
3919,promis notdisappoint,NOTISSUE
3920,sushi lover avoid place mean,ISSUE
3921,great doubl cheeseburg,NOTISSUE
3922,awesom servic food,NOTISSUE
3923,fantast neighborhood gem,NOTISSUE
3924,notwait back,NOTISSUE
3925,plantain worst tast,ISSUE
3926,great place highli recommend it,NOTISSUE
3927,servic slow not attent,ISSUE
3928,gave star then give star now,NOTISSUE
3929,staff spend time talk me,ISSUE
3930,dessert panna cotta amaz,NOTISSUE
3931,good food great atmospher 1,NOTISSUE
3932,damn good steak,NOTISSUE
3933,total brunch fail,ISSUE
3934,price reason flavor spot on sauc home made slaw not drench mayo,NOTISSUE
3935,decor nice piano music soundtrack pleasant,NOTISSUE
3936,steak amaz rge fillet relleno best seafood plate had,NOTISSUE
3937,good food good servic,NOTISSUE
3938,absolut amaz,NOTISSUE
3939,probabl notb back honest,ISSUE
3940,definit back,NOTISSUE
3941,sergeant pepper beef sandwich auju sauc excel sandwich well,NOTISSUE
3942,hawaiian breez mango magic pineappl delight smoothi tri far good,NOTISSUE
3943,went lunch servic slow,ISSUE
3944,place walk expect amaz quickli disappoint,ISSUE
3945,mortifi,ISSUE
3946,needless sai again,ISSUE
3947,anywai food definit not fill all price pai expect more,ISSUE
3948,chip came drip greas not edibl,ISSUE
3949,notreal impress strip steak,ISSUE
3950,go 2007 meal awesom,NOTISSUE
3951,server nice attent serv staff,NOTISSUE
3952,cashier friendli brought food me,NOTISSUE
3953,work hospit industri paradis vallei refrain recommend cibo longer,NOTISSUE
3954,atmospher fun,NOTISSUE
3955,not recommend other,ISSUE
3956,servic quick to go order like like it,NOTISSUE
3957,mean realli famou fish chip terribl,ISSUE
3958,said mouth belli pleas,NOTISSUE
3959,not thing,ISSUE
3960,thumb up,NOTISSUE
3961,read notgo there,ISSUE
3962,love grill pizza remind legit italian pizza,NOTISSUE
3963,pro larg seat area nice bar area great simpl drink menu best brick oven pizza homemad dough,NOTISSUE
3964,nice atmospher,NOTISSUE
3965,tonight elk filet special and suck,ISSUE
3966,bite hook,NOTISSUE
3967,order old classic new dish go time sore disappoint everyth,ISSUE
3968,cute quaint simpl honest,NOTISSUE
3969,chicken delici season perfect fry outsid moist chicken insid,NOTISSUE
3970,food great alwai compliment chef,NOTISSUE
3971,special thank dylan recommend order yummi tummi,NOTISSUE
3972,awesom select beer,NOTISSUE
3973,great food awesom servic,NOTISSUE
3974,nice thing ad gratuiti bill parti larger notexpect tip that,NOTISSUE
3975,fly appl juic fly,ISSUE
3976,han nan chicken tasti,NOTISSUE
3977,servic thought good,NOTISSUE
3978,food bare lukewarm sit wait server bring us,ISSUE
3979,ryan bar definit edinburgh establish notb revisit,ISSUE
3980,nicest chines restaur while,NOTISSUE
3981,overal like food servic,NOTISSUE
3982,serv indian naan bread hummu spici pine nut sauc world,NOTISSUE
3983,probabl come back notrecommend it,ISSUE
3984,friend pasta bad bare touch it,ISSUE
3985,try airport experi tasti food speedi friendli servic,NOTISSUE
3986,love decor chines calligraphi wall paper,NOTISSUE
3987,complain here,NOTISSUE
3988,restaur clean famili restaur feel it,NOTISSUE
3989,wai fri,ISSUE
3990,not sure long stood long begin feel awkwardli place,ISSUE
3991,open sandwich impress not good wai,ISSUE
3992,not back,ISSUE
3993,warm feel servic felt like guest special treat,NOTISSUE
3994,extens menu provid lot option breakfast,NOTISSUE
3995,order vegetarian menu dinner wide arrai option choos from,NOTISSUE
3996,watch price inflat portion smaller manag attitud grow rapidli,ISSUE
3997,wonder lil tapa ambienc feel warm fuzzi insid,NOTISSUE
3998,got enjoi seafood salad fabul vinegrett,NOTISSUE
3999,wonton thin not thick chewi melt mouth,NOTISSUE
4000,level spici perfect spice notov whelm soup,NOTISSUE
4001,sat right time server fantast,NOTISSUE
4002,main thing notenjoi crowd older crowd mid 30 up,ISSUE
4003,town definit spot hit again,NOTISSUE
4004,wait minut drink longer arepa,ISSUE
4005,great place eat,NOTISSUE
4006,jalapeno bacon soooo good,NOTISSUE
4007,servic poor,ISSUE
4008,food good servic good price good,NOTISSUE
4009,price good,NOTISSUE
4010,price good,NOTISSUE
4011,servic good,NOTISSUE
4012,place not clean food stale,ISSUE
4013,chicken dish ok beef like shoe leather,ISSUE
4014,servic bad,ISSUE
4015,happi here,NOTISSUE
4016,tast like dirt,ISSUE
4017,place phoenix defin,NOTISSUE
4018,block amaz,NOTISSUE
4019,close hous low kei non fanci afford price good food,NOTISSUE
4020,hot sour egg flower soup absolut star,NOTISSUE
4021,sashimi poor qualiti soggi tasteless,ISSUE
